id,puzzle,solution,clues,difficulty
9537,...6.9........4.5.86........412..8..2..5....678...........4...7.....3.4...5.8...9,154629738397814652862357194541296873239578416786431925613945287928763541475182369,22,0.0
9545,..5..49....7......8.2.19..621.37.....3......5...2....9..6....7.....93....5.......,365824917197536842842719356219375684638941725574268139986152473721493568453687291,22,0.0
9575,....6...1.....1.5397.....2...38.2............5.....4361.....9.28...5.....2..1....,235764891468921753971583624693842175714635289582197436156378942849256317327419568,22,0.0
9602,.36...5..8...7..2..9.1.43..3.......8...49.....1....2...5..8..........1.7..9....4.,136829574845673921792154386327561498568492713914738265451287639283946157679315842,22,0.0
9773,....9.1.7.8...76...3.....9...81.2........9...2.5..6..9.7..4.....1....8.....5..7..,652894137981327654734615298398152476167439582245786319573248961416973825829561743,22,0.0
9795,5.72...1......834.....36...9....5..6.14.8..2...............3.......1..8..96.....7,537249618261578349849136752983425176614987523725361894458793261372614985196852437,22,0.0
9974,....4..9.6.7........2..1.4..2...39..5...6.......5.2..7.....9.1.1.6....8.45.......,315247698647938152982651743724813965539764821861592437273489516196375284458126379,22,0.0
2,...81.....2........1.9..7...7..25.934.2............5...975.....563.....4......68.,934817256728653419615942738176425893452398167389176542897564321563281974241739685,23,0.0
9,.......2...75...9.6....4........7....25.961..9......83...6..85.....1.....4.32..7.,894163725137582496652974318481237569325896147976451283713649852268715934549328671,23,0.0
21,...8.....86....95.3.9..24.8.....132.6.......52...................19.3.4...2..4.3.,125849763864137952379562418958471326643298175217356894436715289581923647792684531,23,0.0
34,......27..9.2......4.9.6.....6........16.53..2...98...75.46......8...1.....3....7,613854279597213468842976531486732915971645382235198746759461823368527194124389657,23,0.0
40,...82.4..52..4..1.6.......7.4...9.2...25.....9.37....6..8.1.......2...3.........5,371825469529647318684391257845169723762534981913782546458913672197256834236478195,23,0.0
50,.4.1...39........6.65...2..8..461........847.......9..38...4.1....3.......72.....,248156739793842156165739284879461325536928471421573968382694517654317892917285643,23,0.0
51,95..6...4...8.........5..1...6..1..92.....3..4....98...13...7..67...2..........35,957163284142897653368254917786321549291485376435679821513948762674532198829716435,23,0.0
55,...5...2...84.76...1..6....6.....7...81..9..2..7..85..2..8...5..............21.3.,769583421328417695415962873632154789581679342947238516293846157174395268856721934,23,0.0
84,...34...5.9..2...3........454...6..9..3..2.8....5......2..8.93.6.4....7....7.....,276341895498625713351978264547816329163492587982537641725184936634259178819763452,23,0.0
86,257..8....9............4.6....5..74.......9..37....5.87.49.......1....3....23.6..,257368491496125387813794265968512743145873926372649518734986152621457839589231674,23,0.0
105,.....5...41.7...........2.71........9...245...7368...4.3..6.9....4.9......6....5.,627815439419732685385946217142357896968124573573689124731568942854293761296471358,23,0.0
112,7..1.6.8..6.8..5...2.9.76............1......4..5.4...2..8........9...36.6..78....,754136289963824517821957643487293156216578934395641872148369725579412368632785491,23,0.0
125,9.3.5......6..2..........29...6.7...8.2...34.79.......5.....6.3...39.4.1......7..,923451876176982534458763129345627918862519347791834265514278693287396451639145782,23,0.0
137,.....4.519..7.........5..8....4.2..65...3..1.12.........1.6....294...7...8......5,378694251915728634462153987839412576547936812126875349751369428294581763683247195,23,0.0
139,...1....44......7.6...39....2.....93..1..8.........4...8..5.9....5.7..81...2...36,298167354413825679657439128524716893931548762876392415182653947365974281749281536,23,0.0
167,..86......9...1.7.5.7..3.42..9.......4.1..3........28................1.7.5346.8..,428675931396241578517983642289356714745128396631794285872519463964832157153467829,23,0.0
168,3...2...7....86....1.9..3..4...7.16......3....2.1..8.5......74........81.9..5....,348521697957386412216947358489275163571863924623194875835612749762439581194758236,23,0.0
197,..4...5...2..56....3....1....5.....7......2.9.712.43.....3......1.57....4.....98.,164837592729156438538492176245963817386715249971284365692348751813579624457621983,23,0.0
199,..5.1.28.....76.1........536........2...685......4...8...3...26........9..4..23..,965413287832576914471829653618735492247968531593241768759384126326157849184692375,23,0.0
202,...8.95..........6....45.....5.2.36......4..2.4..6...796.......8.19.....7......28,426839571589217436317645289195728364678394152243561897962483715851972643734156928,23,0.0
208,.....8..352....9...4...65.....2...7..834.....6......41.1....4...6.3.......2..9..5,976548123528137964341926587194265378283471659657893241819752436765314892432689715,23,0.0
216,......293.6..49......3.......2...5..1...7.82.5.7....4..5.8..6.94...2....7........,874561293361249758925387164642198537139475826587632941253814679498726315716953482,23,0.0
219,37...81....5...........24.....534..9..1....7.5.8.......4....9...6..4...5....9.28.,374958126215467398689312457726534819491286573538179642843725961962841735157693284,23,0.0
223,5.9.....3..35..2..7.......88.4.9.....3.4.........82.6..5.16..8.........7.6......9,529876143483519276716234958874691325632457891195382764957163482348925617261748539,23,0.0
243,87.9.........3219.3......8....47.5..........32........75.1......96........8..492.,871946235564832197329517684983471562647295813215683479752169348496328751138754926,23,0.0
244,.7...4...9.1...8...36.......4...2...1...4...3.9.....26.6.2........58.1.9.....9.3.,278164395951723864436895217643952781182647953597318426769231548324586179815479632,23,0.0
246,69..3.....759.....8.4...9...5..7..1...2...7.8...34.......5..8.......8...3......94,691734285275981346834625971953876412462159738718342659149563827527498163386217594,23,0.0
255,...8..9..79....15....1..3.836..7........3.....79........1..4..6....8...25.4....3.,213845967798263154456197328365978241842631795179452683981324576637589412524716839,23,0.0
258,..3..72.1...........52..98.......8...6.5...1...8.63.7.8...52.6.........9.79......,683497251792815634145236987531724896467589312928163475814952763256378149379641528,23,0.0
261,9.2........4..8..27....1..4....3..41...1...7......93....5...4...1956........7.8..,962457183134698752758321694687235941293146578541789326375812469819564237426973815,23,0.0
265,.45......3.6.5.7..........2.1....4....96.81.........8..84..76..2...9....6.....83.,945782361326951748178364952812573496459628173763419285584137629237896514691245837,23,0.0
273,3...2..7....4.....27..85..9...5...68.......5.5....9.....43..1...2...7...1.8.....5,345921876689473521271685349417532968892716453536849217754368192923157684168294735,23,0.0
278,.41.3......7.6.9.........5757.........2..5.86..4..83.....4.1......9..7.........39,941537628257864913683129457578316294392745186164298375739481562826953741415672839,23,0.0
287,.9.......6.3.9.25....17.........9..5.......81...2.1..3.387......5...21..4......9.,897625314613894257245173869174389625362457981589261473938716542756942138421538796,23,0.0
294,.....69..14.........23.4.......972...2....8....1..8..7957.....3.....3..8.6....5..,375216984148579362692384751486197235729435816531628497957862143214953678863741529,23,0.0
314,....9.8...2...7...45....12.7.9.....8..62.....2...3..........96........143..4.65..,613592847928147356457368129749615238136289475285734691574821963862953714391476582,23,0.0
318,8....5....29.3.......64...3.1.8...........85..9.5.1..7..6...249........5..5.7....,863915724429738516157642983514867392672394851398521467786153249231489675945276138,23,0.0
335,.8...4..57....9....1.8.....6...3...9....458...........2.5.....8.7...1.9.9..7..64.,389274165762519384514863927658132479127945836493687251245396718876421593931758642,23,0.0
348,..9.........63.5..2..7.8....2.4..7.1..1.8.3..8....2......3...75.56....4......1...,569214837748639512213758496925463781671985324834172659482396175156827943397541268,23,0.0
355,91..6.......5...94.82...........5..1.2..41..3......5..1.......584......6...3.67..,914763852637528194582194367398675421725941683461832579176489235843257916259316748,23,0.0
357,.6.3.......3.8....1...2.......2..5.9.7....13...86....2.31..78.........7..5.1.4...,769341285423589617185726493314278569672495138598613742231967854946852371857134926,23,0.0
362,...4....8.5..31.6..2....1....7.6....9...8..5..83.1...2...3.........9..7..347.....,671429538459831267328675194217564389946283751583917642792346815865192473134758926,23,0.0
369,3.....7....638.1..79........4.....7.......42.9.12...3......4.....5..1..4....32..8,318469752526387149794125683842513976653798421971246835139854267285671394467932518,23,0.0
370,.6.5.......4.8..2...2......6...1.....8..39....7....361...8..2.5......43..21..3...,368572194754981623912364578643217859185639742279458361437896215896125437521743986,23,0.0
375,89.3..6.5..6...2..57............9...7....2.3.....71.4...98....2.........315.6....,891324675436758219572196384168439527754682931923571846649813752287945163315267498,23,0.0
378,.....94..4...1....1.6.........5...84.6.9..5.....6.7..3...84.31......6..7..3....2.,738269451459713268126458739972531684361984572584627193697842315215396847843175926,23,0.0
395,.4.5.2.3......8......79...2.9..4...38.......13....7..8.7...62.......3.5.5......9.,748512639912638475635794812291845763867329541354167928173956284489273156526481397,23,0.0
415,7..9....85.2...1.....3.8.4......9...2..4.7....4...68...6.......3........9.8..56.2,734912568582674193691358247876139425259487316143526879465293781327861954918745632,23,0.0
437,6......39..1....4..8...7...81.4.5.......3..75..9.2..1....9..4.193......2.........,625814739791356248483297156817465923246139875359728614572983461934671582168542397,23,0.0
454,...9.52...3.....89.....8.6.3.7.......8.1......9.26..5.......4.2....7.6.....8.9..3,678915234135642789924738165367584921582197346491263857819356472253471698746829513,23,0.0
460,2........3....957.8..5..924.1.6..2......54....8.....4...4..........91..8......65.,259476381341289576867513924415638297792154863683927145934865712526791438178342659,23,0.0
464,.86...5.7...58.....5..73...1.3.9..62...3......2....8..4.............6..9..9...7.5,386419527791582634254673198173895462648327951925164873437958216512746389869231745,23,0.0
500,74...1......5...2....2.......4.9.68.......71...9.12....976.4.....8......3.....15.,742931865961548327835276491514397682283465719679812543197654238458123976326789154,23,0.0
528,.13....4.6..........89......3..7.4.1.71....5.9.....6...2.7....9.....83.5.....28..,513287946692541783748936512236875491471369258985124637824753169167498325359612874,23,0.0
529,2...8....5...3.8..7.....2.6..8..6..3.65..2.....7....18.....9........149..3..4....,249685137516237849783194256198476523365812974427953618654729381872361495931548762,23,0.0
530,.....76...3.....48..4..2...6.....5..92...57......1...6..7...48...3..4.7.....2...1,192847653736591248584362197648273519921685734375419826217936485863154972459728361,23,0.0
531,1...7.84.4.............5.6...6..7....23....86...4.2.39..45.........19...8.2......,159673842467298513238145967946387251723951486581462739394526178675819324812734695,23,0.0
533,3.......7.568.........3..4..4.97.....1.6..42.98..5......9...........2.6......635.,391465287456827193278139546642971835715683429983254671569348712837512964124796358,23,0.0
536,82...1.3..4.9..........7........2.7....35...1...4....2415...7....7...6..6....3..8,829641537741935286563287194934162875276358941158479362415896723387524619692713458,23,0.0
538,...3..8..8.12..5.3.........4.9.....2....2.1...6......9.9.6.8.....3....5...2.5.41.,956374821841296573327185694419567382738429165265831749594618237183742956672953418,23,0.0
539,.1.2......69..1..........48....192.....62...5.9....7........8.7..6.5..3.8...46...,518234679469871523237965148753419286184627395692583714345192867926758431871346952,23,0.0
549,...6...2.1.52....64.........9.1.......3.8.1..7....3..9.2..7.6...19..........9..45,938614527175239486462758913896147352253986174741523869324875691519462738687391245,23,0.0
554,........9.6.8.75.....2..1............5.16..8.3...524....7....6.9..7....48.3.....1,182534679469817523735296148691478235254163987378952416517349862926781354843625791,23,0.0
567,.5.41...9........87...2.4..31..4.9.6.6.....3...83.....8........92...........31.7.,253418769194673258786529413312745986469182537578396124837254691921867345645931872,23,0.0
599,6..9...8...1.43.........59.4.......593.41.......53..7..6.2.....2.........7.....48,642975183591843627783162594417628935935417862826539471364281759258794316179356248,23,0.0
